"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"ERR10992716"	"0.748"	"PRJEB60497"	"SAMEA112758737"	"Herpes Simplex Virus disrupts the HIF transcription network to block a potent innate antiviral program"	"During virus infections, nucleic acids are sensed by pattern recognition receptors of the innate immune system to induce the type I (IFN) response. In addition, virus infections alter multiple cellular processes, which may also induce host defense. We performed transcriptome analysis of disrupted cellular transcripts in herpes simplex virus (HSV)-infected cells, and found that HSV infection down-regulates the hypoxia-inducible factor (HIF) transcription network in permissive cells of neuronal and epithelial origin. Importantly, HIF1A activation induced antiviral activity against HSV in neuronal cell lines and human stem cell-derived neurons, and blocked replication of a panel of neurotropic viruses. At the mechanistic level, HIF1A exerts antiviral activity through induction of autophagy and IFN regulatory factor 1-dependent expression of antiviral genes. Finally, mice with neuron-specific deficiency of HIF1A/2A exhibited elevated viral load and inflammatory responses in the CNS after HSV2 infection. Collectively, HIF1A senses a virus-induced stress signal to induce cell-intrinsic antiviral responses and limit inflammation."	"PMC:10915869"	"ERS14753427"	"RNA-Seq"	"AARHUS UNIVERSITY"	"ERX10429662"	"SAMEA112758737"	"Homo sapiens"	"10.21195"	"56.15661"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"347"	"286674"	"4991"	"35232470"	"51"	"3133407"	"1522"	"157502918"	"Illumina NovaSeq 6000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"KAPPA mRNA HyperPrep Kit"	"ILLUMINA"	"ERP145563"	"2023-09-01T00:00:00"	"768"	"102"	"2593"	""	""	"54"	"0.75"	"0.93"	"0.52"	"0.75"
"SRR8114566"	"0.748"	"PRJNA338014"	"SAMN10330559"	"viral discovery and whole genome sequencing at University of Washington Virology"	"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu."	"PMC:6343335,8115780,9530586;PubMed:30576430,29668933,28711653,28838146,28100494,28935730,28870221,28287142,30383234"	"SRS3984970"	"WGS"	"UNIVERSITY OF WASHINGTON"	"SRX4940979"	"2007-1997"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"968"	"1240"	"50691"	"281353"	"56"	"22860"	"679"	"1211470"	"Illumina MiSeq"	"PAIRED"	"unspecified"	"GENOMIC"	"2007-1997"	"ILLUMINA"	"SRP111068"	"2019-01-02T00:00:00"	"37"	"186"	"115"	"Pathogen.cl"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR9594077"	"0.748"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359759"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"151"	"544585"	"9268"	"41959133"	"94"	"5062487"	"1897"	"322725196"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"3-capsid"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"409"	"282"	"1004"	"Viral"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR13484737"	"0.748"	"PRJNA692715"	"SAMN17367657"	"HSV-1 4SU-Seq"	"MRC5 cells were mock-infected or infected with HSV-1 (KOS) at an MOI of 10 PFU/cell for two, three, four, six, or twelve hours. 4SU was pulsed in for 15 minutes prior to RNA isolation and 4SU-Seq was performed. Illumina sequencing was performed using HiSeq2500 to generate 50 SE reads, adaptors are Illumina TruSeq 6 base."	""	"SRS8076523"	"RNA-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX9897360"	"4SU-Seq_HSV-1 Productive Infection in MRC5 cells"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"37"	"29794"	"4301"	"1407871"	"51"	"2078408"	"337"	"94525816"	"Illumina HiSeq 2500"	"SINGLE"	"other"	"TRANSCRIPTOMIC"	"4SU_KOS-6h"	"ILLUMINA"	"SRP302393"	"2021-12-06T00:00:00"	"455"	"51"	"1074"	"Viral"	""	"0"	""	""	""	""
"SRR8494488"	"0.748"	"PRJNA515057"	"SAMN10502655"	"Gammarus roeselii and Dictyocoela roeselum genome sequencing and assembly."	"Genome sequencing and assembly of mixed host-symbiont DNA. The host is Gammarus roeselii and the parasite, Dictyocoela roeselum. We sequenced both at the same time as parasite spores can't be isolated from the host tissus. Sequencing using Illumina paired-end reads."	""	"SRS4298061"	"WGS"	"UMR7267, UNIVERSITE DE POITIERS ECOLOGIE ET BIOLOGIE DES INTERACTIONS"	"SRX5299053"	"Sample for Dictyocoela roeselum"	"Dictyocoela roeselum"	"5.27457"	"47.14886"	"geo_loc_name"	"{""geo_loc_name_sam"": [5.27457, 47.14886], ""geo_loc_name_country_calc"": [""2.3414"", ""48.85717""]}"	""	""	""	""	""	""	""	""	"314"	"25017281"	"20955"	"2289667206"	"38"	"186120441"	"8992"	"8443065571"	"Illumina HiSeq 3000"	"PAIRED"	"RANDOM"	"GENOMIC"	"Ou19_5955_1"	"ILLUMINA"	"SRP182631"	"2020-02-25T00:00:00"	"36171"	"302"	"84115"	"Invertebrate"	"2015-04-15"	"8"	"0.76"	"0.76"	"0.75"	"0.76"
"SRR9594139"	"0.748"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359697"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"32"	"288856"	"1874"	"10623700"	"39"	"6677495"	"600"	"278992432"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"LS-PAA-EXP2-1"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"784"	"160"	"1641"	"Viral"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR8775207"	"0.748"	"PRJNA528792"	"SAMN11244936"	"Herpes Simplex Virus blocks host transcription termination via the bimodal activities of ICP27."	"Infection by viruses, including Herpes Simplex virus-1 (HSV-1), and cellular stresses cause widespread disruption of transcription termination (DoTT) of RNA polymerase II (RNAPII). The underlying mechanisms, however, remain unclear. Here we demonstrate that, in HSV-1-infected cells, the viral immediate early factor ICP27 is necessary and sufficient for inducing DoTT. Mechanistically, ICP27 directly binds to the essential mRNA 3’ processing factor CPSF, induces the assembly of a dead-end 3’ processing complex, and blocks mRNA cleavage. Remarkably, ICP27 also acts as a sequence-dependent activator of mRNA 3’ processing for HSV-1 and a subset of host genes. Our results suggest that the bimodal activities of ICP27 play a key role in HSV-1-induced host shutoff and that CPSF is a common host factor targeted by multiple viruses. The mechanism described here may have implications for understanding other virus- and cell stress-mediated regulation of transcription termination.Overall design: (1) 4SU-seq: explore the effect of ICP27 and HSV-1 on transcription termination; (2) CLIP-seq: examination of RNA binding sites of ICP27."	"PubMed:31941886"	"SRS4528607"	"OTHER"	"GEO"	"SRX5565306"	"GSM3684426"	"Homo sapiens"	""	""	""	""	"cell_type"	"carcinoma"	"carcinoma"	"DOID_305"	""	""	""	""	"33"	"480920"	"1471"	"19768440"	"40"	"9826487"	"243"	"404885770"	"Illumina HiSeq 2000"	"SINGLE"	"other"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP189262"	"2019-12-16T00:00:00"	"1600"	"100"	"3219"	""	""	"0"	""	""	""	""
"SRR9594154"	"0.748"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359682"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"169"	"418217"	"3472"	"47217777"	"72"	"2625428"	"810"	"146525575"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"LS-ctrl-7"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"227"	"502"	"417"	"Viral"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR26537750"	"0.748"	"PRJNA338014"	"SAMN37999558"	"viral discovery and whole genome sequencing at University of Washington Virology"	"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu."	"PMC:6343335,8115780,9530586;PubMed:30576430,29668933,28711653,28838146,28100494,28935730,28870221,28287142,30383234"	"SRS19294879"	"Targeted-Capture"	"ALEX"	"SRX22240724"	"2018-6317"	"Human alphaherpesvirus 1"	"-122.3321"	"47.6062"	"lat_lon"	"{""geo_loc_name_sam"": [-122.89167, 47.03956], ""geo_loc_name"": [-122.89167, 47.03956], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"429"	"1131"	"2483"	"173345"	"37"	"91287"	"395"	"3600159"	"Illumina MiSeq"	"PAIRED"	"RANDOM PCR"	"GENOMIC"	"2018-6317"	"ILLUMINA"	"SRP111068"	"2023-10-26T00:00:00"	"33"	"450"	"57"	"Pathogen.cl"	"2018-04-01"	"49"	"0.75"	"0.88"	"0.69"	"0.75"
"SRR14739545"	"0.748"	"PRJNA735029"	"SAMN19553887"	"Gene-targeted, CREB-mediated induction of ∆FosB controls distinct downstream transcriptional patterns within D1 and D2 medium spiny neurons"	"∆FosB, a transcription factor that accumulates in nucleus accumbens (NAc) after exposure to virtually every known rewarding substance, has been shown to directly control gene transcription and behavior downstream of both cocaine and opioid exposure but with potentially different roles in D1 and D2 medium spiny neurons (MSNs). To clarify MSN subtype-specific roles for ∆FosB, and investigate how these subtypes coordinate the actions of distinct classes of addictive drugs, we developed a CRISPR/Cas9-based epigenome editing tool to induce endogenous ∆FosB expression in vivo in the absence of drug exposure and performed RNA-sequencing on bulk male and female NAc tissue.Overall design: Transcriptional patterns in male and female mouse nucleus accumbens after activating the transcription factor ∆FosB in D1, D2, or D1+D2 medium spiny neurons"	"PubMed:34425966"	"SRS9140361"	"RNA-Seq"	"GEO"	"SRX11074168"	"GSM5356773"	"Mus musculus"	""	""	""	""	""	""	""	""	"nucleus accumbens"	"tissue"	"nucleus accumbens"	"BTO_0001862"	"209"	"2103770"	"7011"	"191921548"	"40"	"23970785"	"1519"	"1061587843"	"Illumina HiSeq 2000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP322816"	"2022-06-06T00:00:00"	"4901"	"300"	"16250"	""	""	"0"	""	""	""	""
"SRR8114647"	"0.748"	"PRJNA338014"	"SAMN10330574"	"viral discovery and whole genome sequencing at University of Washington Virology"	"This is a meta-project to include all sequencing done by the UW Virology NGS group. We are interested in discovering viruses and new organisms through metagenomics across Washington state, the Pacific Northwest, and the world. We are also interested in whole genome sequencing of clinical isolates to better understand transmission and resistance of microbial organisms in humans. If interested in submitting samples and collaborating, please contact Alex Greninger at mailto:agrening@uw.edu."	"PMC:6343335,8115780,9530586;PubMed:30576430,29668933,28711653,28838146,28100494,28935730,28870221,28287142,30383234"	"SRS3984888"	"WGS"	"UNIVERSITY OF WASHINGTON"	"SRX4940898"	"2011-31213"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"235"	"13148"	"10589"	"2752424"	"95"	"81990"	"1244"	"6301839"	"Illumina MiSeq"	"PAIRED"	"unspecified"	"GENOMIC"	"2011-31213"	"ILLUMINA"	"SRP111068"	"2019-01-02T00:00:00"	"76"	"352"	"264"	"Pathogen.cl"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR13160918"	"0.748"	"PRJNA681291"	"SAMN16948779"	"Microbial community diversities of the lower respiratory tract"	"The microbial community diversities of the lower respiratory tract between Acinetobacter baumannii colonized and infected patients"	"PMC:8931608"	"SRS7804193"	"WGS"	"THE FIRST AFFILIATED HOSPITAL, COLLEGE OF MEDICINE, ZHEJIANG UNIVERSITY"	"SRX9599918"	"S63_Meta"	"human tracheal metagenome"	"120.18"	"30.26"	"lat_lon"	"{""geo_loc_name"": [120.20593, 30.27241], ""geo_loc_name_sam"": [120.20593, 30.27241], ""geo_loc_name_country_calc"": [""116.38765"", ""39.90657""]}"	""	""	""	""	""	""	""	""	"197"	"5215075"	"43143"	"583106858"	"77"	"32656539"	"5775"	"2024329878"	"Illumina NovaSeq 6000"	"PAIRED"	"size fractionation"	"METAGENOMIC"	"S63_Meta"	"ILLUMINA"	"SRP294583"	"2023-12-07T00:00:00"	"2914"	"300"	"7955"	"Metagenome or environmental"	"2019-12-23"	"6"	"0.71"	"0.76"	"0.58"	"0.74"
"SRR5376238"	"0.748"	"PRJNA380401"	"SAMN06642119"	"Widespread activation of antisense transcription of the host genome during Herpes simplex virus 1 infection"	"We show that Herpes simplex virus 1 (HSV-1) induces the expression of about 1000 antisense transcripts from the human host cell genome.Overall design: Human WI-38 and HeLa cells were infected with Herpes simplex virus 1, and antisense transcripts on the host cell genome defined using a custom algorithm."	"PubMed:29089033"	"SRS2070980"	"RNA-Seq"	"GEO"	"SRX2671600"	"GSM2549752"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"292"	"92837"	"10585"	"14811722"	"59"	"976673"	"1529"	"53671363"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP102444"	"2017-10-10T00:00:00"	"552"	"101"	"884"	""	""	"0"	""	""	""	""
"SRR15652773"	"0.748"	"PRJNA758362"	"SAMN21020608"	"Altered Human Alveolar Bone Gene Expression in Type 2 Diabetes"	"The objective of this study is to investigate alveolar bone gene expression in health and diabetes through RNA-sequencing and bioinformatics analysis.Overall design: Cross-sectional, no replicates, 10 healthy, 8 diabetic"	"PubMed:34783015"	"SRS9960159"	"RNA-Seq"	"GEO"	"SRX11949812"	"GSM5543294"	"Homo sapiens"	""	""	""	""	""	""	""	""	"bone"	"tissue"	"oral/craniofacial bone"	"BTO_0000140"	"208"	"1381307"	"3496"	"164787685"	"61"	"8088466"	"999"	"469151306"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP334458"	"2021-10-02T00:00:00"	"3846"	"300"	"9973"	""	""	"0"	""	""	""	""
"SRR13484763"	"0.748"	"PRJNA693164"	"SAMN17379075"	"HSV-1 POL3 Machinery-ChIP-Seq"	"MRC5 cells were mock-infected, infected with ICP4 null mutant (n12) for 2 hours or infected with wildtype HSV-1 (KOS) for two, four or six hours at an MOI of 10 PFU/cell. ChIP-seq was performed for POLR3A, BRF1, GTF3C5, TBP, GTF3A, or BRF2. Matched input chromatin was also sequenced. Illumina sequencing was performed using HiSeq2500 to generate 50 SE reads, adaptors are Illumina TruSeq 6 base."	""	"SRS8076540"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX9897408"	"HSV-1 POL3 Machinery-ChIP-Seq"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"33"	"104016"	"22312"	"4060602"	"45"	"5221327"	"8254"	"219290289"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"POLR3A_KOS-2h"	"ILLUMINA"	"SRP302395"	"2021-12-06T00:00:00"	"528"	"51"	"1321"	"Viral"	""	"0"	""	""	""	""
"SRR13484779"	"0.748"	"PRJNA693164"	"SAMN17379075"	"HSV-1 POL3 Machinery-ChIP-Seq"	"MRC5 cells were mock-infected, infected with ICP4 null mutant (n12) for 2 hours or infected with wildtype HSV-1 (KOS) for two, four or six hours at an MOI of 10 PFU/cell. ChIP-seq was performed for POLR3A, BRF1, GTF3C5, TBP, GTF3A, or BRF2. Matched input chromatin was also sequenced. Illumina sequencing was performed using HiSeq2500 to generate 50 SE reads, adaptors are Illumina TruSeq 6 base."	""	"SRS8076540"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX9897392"	"HSV-1 POL3 Machinery-ChIP-Seq"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"51"	"11252966"	"1239"	"506376315"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"GTF3A_KOS-4h"	"ILLUMINA"	"SRP302395"	"2021-12-06T00:00:00"	"849"	"51"	"2108"	"Viral"	""	"0"	""	""	""	""
"SRR1106673"	"0.748"	"PRJNA61367"	"SAMN02582468"	"Broad miscellaneous virus genome sequencing project"	"This project was created to facilitate virus data submission by the Broad Institute and should be used when the virus being sequenced does not fit into a larger ""effort driven"" project."	""	"SRS529068"	"WGS"	"BI"	"SRX425423"	"PRJNA32415.HSV2-JA9"	"Viruses"	""	""	""	""	""	""	""	""	""	""	""	""	"33"	"1768097"	"3405"	"64572446"	"38"	"13138362"	"711"	"551294478"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"Pond-230543"	"ILLUMINA"	"SRP007368"	"2014-01-12T00:00:00"	"2324"	"202"	"4028"	""	""	"0"	""	""	""	""
"SRR8288194"	"0.748"	"PRJNA508787"	"SAMN10530957"	"ChIP-Seq of HSV-1 Productive Infection"	"MRC5 cells were infected with HSV-1 (KOS) at an MOI of 10 PFU/cell for two, three, four or six hours and ChIP-Seq for Sp1, TBP, TAF1, and Pol II was performed. Illumina libraries were constructed for the IP and input material. Illumina sequencing was carried out at Tufts University Core Facility using HiSeq 2500 to generate 50 bp single-end reads."	""	"SRS4113092"	"ChIP-Seq"	"UNIVERSITY OF PITTSBURGH"	"SRX5102894"	"Time Course"	"Human alphaherpesvirus 1"	""	""	""	""	""	""	""	""	""	""	""	""	"290"	"134642"	"22055"	"12583626"	"51"	"6233714"	"2581"	"288711136"	"Illumina HiSeq 2500"	"SINGLE"	"ChIP"	"GENOMIC"	"KOS2h_TAF1"	"ILLUMINA"	"SRP172780"	"2019-02-11T00:00:00"	"634"	"51"	"1784"	"Viral"	""	"0"	""	""	""	""
"SRR9594070"	"0.748"	"PRJNA550980"	"SAMN12136325"	"Chromatin dynamics and the transcriptional competence of HSV-1 genomes"	"Profiling of HSV-1 transcription and chromatin status during productive infections"	""	"SRS5022219"	"MNase-Seq"	"UCL"	"SRX6359766"	"HSV-1"	"Human alphaherpesvirus 1"	"-77.03196"	"38.89036"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"173"	"1178381"	"3356"	"121694100"	"119"	"7865355"	"1687"	"596152221"	"NextSeq 550"	"PAIRED"	"MNase"	"GENOMIC"	"11-capsid"	"ILLUMINA"	"SRP211927"	"2019-06-25T00:00:00"	"652"	"291"	"1665"	"Viral"	""	"262"	"0.75"	"1"	"0.5"	"0.75"
"SRR15276744"	"0.748"	"PRJNA750320"	"SAMN20448235"	"Chromatin-mediated alternative splicing regulates cocaine reward behavior"	"Neuronal alternative splicing is a key gene regulatory mechanism in brain. Yet the spliceosome machinery is insufficient to fully specify splicing complexity. In considering the role of the epigenome in activity-dependent alternative splicing, we and others find the histone modification, H3K36me3, to be a putative splicing regulator. In the current study, we found that mouse cocaine self-administration caused widespread differential alternative splicing, concomitant with enrichment of H3K36me3 at differentially spliced junctions. Importantly, only targeted epigenetic editing can distinguish between a direct role of H3K36me3 in splicing and an indirect role via regulation of splice factor expression elsewhere on the genome. We targeted Srsf11, which was both alternatively spliced and H3K36me3 enriched in brain following cocaine self-administration.Results: Epigenetic editing of H3K36me3 at Srsf11 was sufficient to drive its alternative splicing and enhanced cocaine self-administration, establishing the direct causal relevance of H3K36me3 to alternative splicing of Srsf11 and to reward behavior.Overall design: H3K36me3 ChIP-seq identified H3K36me3 enrichment at splice junctions (N=3) in cocaine samples. H3K36me3 Cut&Run-seq (N=6) of dCas9-SET2-sgRNA transfected N2a cells confirmed increased H3K36me3 enrichment in Srsf11 splice junction. Alternative splicing analysis of dCas9-Set2-Srsf11 targeted NAc (N=4) identified its alternative splicing profile. H3K36me3 ChIP-seq (N=3) and RNA-seq (N=3) in HSV-Set2 transfected NAc assessed how H3K36me3 regulated alternative splicing globally in NAc."	""	"SRS9614788"	"RNA-Seq"	"GEO"	"SRX11581708"	"GSM5481802"	"Mus musculus"	""	""	""	""	""	""	""	""	""	""	""	""	"310"	"598004"	"7050"	"83067049"	"38"	"14430037"	"1321"	"598551304"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP330185"	"2021-08-01T00:00:00"	"3269"	"302"	"8150"	""	""	"0"	""	""	""	""
